Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
SGZH-12.24,Открытые позиции,124839,156215,32316,940,314310,2024-12-21
WUSH-12.24,Изменение,-555468,739,-430,-556637,-1111796,2024-12-21
SGZH-12.24,Количество лиц,739,458,2,3,1202,2024-12-21
GAZR-12.24,Открытые позиции,170789,72393,103566,201962,548710,2024-12-21
GMKN-12.24,Изменение,-82093,-39142,-286226,-329177,-736638,2024-12-21
GAZR-12.24,Количество лиц,2440,902,18,61,3421,2024-12-21
GMKN-12.24,Открытые позиции,190992,67379,47887,171500,477758,2024-12-21
SMLT-12.24,Изменение,-77440,-34445,1809,-41186,-151262,2024-12-21
GMKN-12.24,Количество лиц,856,310,9,26,1201,2024-12-21
SBRF-12.24,Открытые позиции,172787,146181,49133,75739,443840,2024-12-21
TRNF-12.24,Изменение,-34962,-8337,-4442,-31067,-78808,2024-12-21
SBRF-12.24,Количество лиц,4014,1852,56,65,5987,2024-12-21
SMLT-12.24,Открытые позиции,184281,196726,13920,1475,396402,2024-12-21
GAZR-12.24,Изменение,-33010,8848,-530293,-572151,-1126606,2024-12-21
SMLT-12.24,Количество лиц,766,592,5,5,1368,2024-12-21
VTBR-12.24,Открытые позиции,78221,27793,1021,51449,158484,2024-12-21
PHOR-12.24,Изменение,-32320,-10160,-3816,-25976,-72272,2024-12-21
VTBR-12.24,Количество лиц,1258,505,5,20,1788,2024-12-21
YDEX-12.24,Открытые позиции,153655,31163,8987,131479,325284,2024-12-21
VTBR-12.24,Изменение,-21026,4517,-204627,-230170,-451306,2024-12-21
YDEX-12.24,Количество лиц,1013,299,6,34,1352,2024-12-21
MGNT-12.24,Открытые позиции,45108,20378,13154,37884,116524,2024-12-21
SBRF-12.24,Изменение,-14792,-11722,-382915,-385985,-795414,2024-12-21
MGNT-12.24,Количество лиц,660,273,7,10,950,2024-12-21
GAZPF,Открытые позиции,61621,36071,11334,36884,145910,2024-12-21
PIKK-12.24,Изменение,-12179,-15565,-3744,-358,-31846,2024-12-21
GAZPF,Количество лиц,1007,146,6,13,1172,2024-12-21
TRNF-12.24,Открытые позиции,93594,19968,592,74218,188372,2024-12-21
MVID-12.24,Изменение,-11257,-19499,-11398,-3156,-45310,2024-12-21
TRNF-12.24,Количество лиц,604,134,1,17,756,2024-12-21
VKCO-12.24,Открытые позиции,32321,23950,1616,9987,67874,2024-12-21
GAZPF,Изменение,-9021,618,4012,-5627,-10018,2024-12-21
VKCO-12.24,Количество лиц,466,318,4,17,805,2024-12-21
ALRS-12.24,Открытые позиции,19965,9324,98457,109098,236844,2024-12-21
RNFT-12.24,Изменение,-8556,-5549,-2649,-5656,-22410,2024-12-21
ALRS-12.24,Количество лиц,388,195,6,39,628,2024-12-21
LKOH-12.24,Открытые позиции,4951,4416,4236,4771,18374,2024-12-21
RTKM-12.24,Изменение,-7705,-579,-40347,-47473,-96104,2024-12-21
LKOH-12.24,Количество лиц,524,385,10,27,946,2024-12-21
RTKM-12.24,Открытые позиции,7394,5354,48102,50142,110992,2024-12-21
POSI-12.24,Изменение,-6499,-6085,-51,-465,-13100,2024-12-21
RTKM-12.24,Количество лиц,226,127,4,17,374,2024-12-21
MVID-12.24,Открытые позиции,35714,51293,15581,2,102590,2024-12-21
AFLT-12.24,Изменение,-6200,-7666,-2643,-1177,-17686,2024-12-21
MVID-12.24,Количество лиц,200,213,2,2,417,2024-12-21
RNFT-12.24,Открытые позиции,24173,7293,0,16880,48346,2024-12-21
VKCO-12.24,Изменение,-6142,-854,-1368,-6656,-15020,2024-12-21
RNFT-12.24,Количество лиц,196,88,0,13,297,2024-12-21
LEAS-12.24,Открытые позиции,15232,11172,941,5001,32346,2024-12-21
TCSI-12.24,Изменение,-5748,-889,-8309,-13168,-28114,2024-12-21
LEAS-12.24,Количество лиц,137,71,3,10,221,2024-12-21
MTLR-12.24,Открытые позиции,11246,25987,14834,93,52160,2024-12-21
FESH-12.24,Изменение,-5668,-1099,0,-4569,-11336,2024-12-21
MTLR-12.24,Количество лиц,326,351,7,6,690,2024-12-21
SBERF,Открытые позиции,43035,15155,2470,30350,91010,2024-12-21
ALIBABA-12.24,Изменение,-5468,-2586,-33,-2915,-11002,2024-12-21
SBERF,Количество лиц,1108,263,5,18,1394,2024-12-21
PIKK-12.24,Открытые позиции,4563,22771,19220,1012,47566,2024-12-21
SFIN-12.24,Изменение,-4811,919,694,-5036,-8234,2024-12-21
PIKK-12.24,Количество лиц,169,428,4,6,607,2024-12-21
AFLT-12.24,Открытые позиции,13808,10257,2545,6096,32706,2024-12-21
SNGR-12.24,Изменение,-4277,-321,-2165,-6121,-12884,2024-12-21
AFLT-12.24,Количество лиц,339,242,4,16,601,2024-12-21
BANE-12.24,Открытые позиции,2975,9310,6625,290,19200,2024-12-21
ASTR-12.24,Изменение,-4246,-3686,-18467,-19027,-45426,2024-12-21
BANE-12.24,Количество лиц,90,139,1,3,233,2024-12-21
RUAL-12.24,Открытые позиции,8983,9020,1424,1387,20814,2024-12-21
RUAL-12.24,Изменение,-4018,-2422,414,-1182,-7208,2024-12-21
RUAL-12.24,Количество лиц,194,130,4,6,334,2024-12-21
POSI-12.24,Открытые позиции,18766,10669,10,8107,37552,2024-12-21
ALRS-12.24,Изменение,-3897,-3945,1372,1420,-5050,2024-12-21
POSI-12.24,Количество лиц,249,132,1,20,402,2024-12-21
TCSI-12.24,Открытые позиции,13967,3130,1627,12464,31188,2024-12-21
NLMK-12.24,Изменение,-3612,-3839,-17372,-17145,-41968,2024-12-21
TCSI-12.24,Количество лиц,654,142,1,23,820,2024-12-21
ASTR-12.24,Открытые позиции,33141,9030,0,24111,66282,2024-12-21
SBERF,Изменение,-3572,7978,-520,-12070,-8184,2024-12-21
ASTR-12.24,Количество лиц,227,97,0,10,334,2024-12-21
MOEX-12.24,Открытые позиции,6165,3076,219,3308,12768,2024-12-21
BSPB-12.24,Изменение,-3556,-5166,-6676,-5066,-20464,2024-12-21
MOEX-12.24,Количество лиц,374,156,4,18,552,2024-12-21
AFKS-12.24,Открытые позиции,2728,19181,17666,1213,40788,2024-12-21
LKOH-12.24,Изменение,-3448,-14130,-53044,-42362,-112984,2024-12-21
AFKS-12.24,Количество лиц,187,444,3,11,645,2024-12-21
ROSN-12.24,Открытые позиции,4301,6164,8819,6956,26240,2024-12-21
MTLR-12.24,Изменение,-3319,1756,-3204,-8279,-13046,2024-12-21
ROSN-12.24,Количество лиц,463,389,9,13,874,2024-12-21
WUSH-12.24,Открытые позиции,13452,7212,0,6240,26904,2024-12-21
BANE-12.24,Изменение,-3130,-4880,-1653,97,-9566,2024-12-21
